CHAPTER 31,ee∙tȧ va∙daa laňgȧ,nearer
CHAPTER 31,laňgȧ∙mȧ,nearest
CHAPTER 31,ee∙tȧ va∙daa a∙luth,newer
CHAPTER 31,a∙luth∙mȧ,newest
CHAPTER 32,kauw∙ru ha∙ri,anybody / somebody
CHAPTER 32,thḗ∙ré∙nȧ∙va,understanding (e.g. “I am understanding”) / understand / understands (e.g. “I understand”)
CHAPTER 32,thḗ∙ré∙nȧ∙va∙dhȧ?,understanding? (e.g. “Are you understanding?”) / understand? (e.g. “Do you understand?”)
CHAPTER 32,thḗ∙ru∙naa∙dhȧ?,understood?
CHAPTER 32,thḗ∙rén∙né nǣ,not understanding (e.g. “I am not understanding”) / don’t/doesn’t understand (e.g. “I don’t understand”)
CHAPTER 32,thḗ∙ru∙naa,understood (e.g. “I understood”)
CHAPTER 32,thḗ∙ru∙né nǣ,didn’t understand (e.g. “I didn’t understand”)
CHAPTER 32,kyuw∙wé,said
CHAPTER 32,aayith,again
CHAPTER 32,in∙gree∙si∙yén,in English
CHAPTER 32,i∙gé∙nȧ gan∙né,learning / learn / learns
CHAPTER 32,thḗ∙ru∙mȧ,meaning
CHAPTER 32,dik∙shȧ∙nȧ∙ri (“dictionary”) é∙kak,dictionary
CHAPTER 33,hoňdhin in∙nȧ∙va,(I am) fine
CHAPTER 33,va∙rȧ∙dhak,a fault
CHAPTER 33,va∙rȧ∙dhak nǣ,no problem / no fault
CHAPTER 33,aa∙yu∙bō∙wan!,(Traditional formal greeting)
CHAPTER 33,gi∙hil∙la,(has/have) gone / go and...
CHAPTER 34,vaa∙sȧ∙ga∙mȧ,family name / surname
CHAPTER 34,mu∙lu,full / complete
CHAPTER 34,yaa∙lu∙vék,a friend
CHAPTER 34,pauw∙lé,in the family / of the family
CHAPTER 34,kat∙ti∙yȧ,group of people
CHAPTER 34,shree lan∙kaa∙vén,from Sri Lanka
CHAPTER 34,æ∙mȧ∙ri∙kaa∙vén,from America
CHAPTER 34,os∙trḗ∙li∙yaa∙vén,from Australia
CHAPTER 34,én∙gȧ∙lan∙thȧ∙yén,from England
CHAPTER 34,in∙dhi∙yaa∙vén,from India
CHAPTER 34,ra∙tȧ∙val,countries
CHAPTER 34,ra∙tȧ∙val vȧ∙lȧ∙tȧ,to/for countries
CHAPTER 34,ka∙vȧ∙dhaa∙vath,never / ever
CHAPTER 34,aa∙sȧ∙mȧ,favorite / preferred
CHAPTER 34,mee∙tȧ ka∙lin,before this
CHAPTER 34,lan∙kaa∙vȧ∙tȧ,to Sri Lanka
CHAPTER 34,æ∙vil∙la,(has/have) come / come and...
CHAPTER 34,æ∙vil∙la nǣ,(has/have) not come
CHAPTER 34,pa∙lȧ∙væ∙ni særḗ,first time
CHAPTER 34,aa∙vé,came
CHAPTER 34,ni∙vaa∙du∙wȧ∙tȧ,on holiday / for the holiday
CHAPTER 34,ba∙lȧ∙la,(has/have) looked / look and...
CHAPTER 34,bis∙nȧs (“business”) vȧ∙lȧ∙tȧ,on business / to/for business
CHAPTER 34,baa∙vȧ∙naa kȧ∙ran∙nȧ,meditate! / to meditate
CHAPTER 34,yō∙ga (“yoga”) kȧ∙ran∙nȧ,do yoga! / to do yoga
CHAPTER 34,sȧrfin (“surfing”) kȧ∙ran∙nȧ,surf! / to surf
CHAPTER 34,na∙gȧ∙rȧ∙yén,from the city
CHAPTER 34,na∙gȧ∙rȧ∙yén∙ dhȧ?,from the city?
CHAPTER 34,ko∙lȧmbȧ,Colombo
CHAPTER 34,ras∙saa∙vȧ,job / profession
CHAPTER 34,gu∙ru∙vȧ∙rȧ∙yék,a teacher
CHAPTER 34,dhos∙thȧ∙rȧ ké∙nék,a doctor
CHAPTER 34,mǣ∙nḗ∙jȧr (“manager”) ké∙nék,a manager
CHAPTER 34,poo∙jȧ∙kȧ∙vȧ∙rȧ∙yék,a priest
CHAPTER 34,shish∙yȧ∙yék,a student
CHAPTER 34,ho∙yȧ∙nȧ∙va,searching (e.g. “I am searching”) / search / searches (e.g. “I search”)
CHAPTER 35,va∙yȧ∙sȧ,age
CHAPTER 35,i∙pȧ∙dhu∙né,was/were born
CHAPTER 35,maa∙sȧ∙yé,in the month of...
CHAPTER 35,koyi maa∙sȧ∙yé∙dhȧ?,in which month?
CHAPTER 35,aa∙gȧ∙mȧ,religion
CHAPTER 35,budh∙dhaa∙gȧ∙mé ké∙nék,a Buddhist
CHAPTER 35,kris∙thi∙yaa∙ni aa∙gȧ∙mḗ ké∙nék,a Christian
CHAPTER 35,hin∙dhu aa∙gȧ∙mḗ ké∙nék,a Hindu
CHAPTER 35,yu∙dhéw aa∙gȧ∙mḗ ké∙nék,a Jewish person
CHAPTER 35,mus∙lim (“Muslim”) ké∙nék,A Muslim
CHAPTER 35,ka∙saa∙dhȧ,marriage
CHAPTER 35,ka∙saa∙dhȧ bæňdhȧ∙la∙dhȧ?,married?
CHAPTER 35,ka∙saa∙dhȧ bæňdhȧ∙la,married
CHAPTER 35,ka∙saa∙dhȧ bæňdhȧ∙la nǣ,not married
CHAPTER 35,vén vé∙laa,separated
CHAPTER 35,dhik∙ka∙saa∙dhȧ vé∙laa,divorced
CHAPTER 35,bōyi frénd (“boyfriend”) ké∙nék,a boyfriend
CHAPTER 35,ma∙hath∙thȧ∙yék,a husband
CHAPTER 35,nō∙na ké∙nék,a wife
CHAPTER 35,u∙yan∙nȧ,cook! / to cook
CHAPTER 35,sin∙dhu,songs
CHAPTER 35,a∙han∙nȧ,listen! / to listen
CHAPTER 35,ki∙yȧ∙van∙nȧ,read! / to read
CHAPTER 35,kree∙daa,sports
CHAPTER 35,chit∙rȧ,paintings / drawings
CHAPTER 35,aňdhin∙nȧ,draw! / to draw
CHAPTER 35,sin∙dhu ki∙yan∙nȧ,sing! / to sing
CHAPTER 35,film (“film”),films / movies
CHAPTER 35,kree∙daa vȧ∙lȧ∙tȧ,to/for sports
CHAPTER 35,kri∙kȧt (“cricket”),cricket
CHAPTER 35,fut∙bōl (“football”),football / soccer
CHAPTER 35,sȧrfin (“surfing”),surfing
CHAPTER 35,yō∙ga (“yoga”),yoga
CHAPTER 35,dhu∙wan∙nȧ,run! / to run
CHAPTER 35,mu∙hu∙dhé,in the sea / of the sea
CHAPTER 35,ki∙mi∙dhén∙nȧ,dive! / to dive
CHAPTER 35,kree∙dȧ∙kȧ∙ya,player (e.g. “player in a sport”)
CHAPTER 35,kan∙daa∙yȧ∙mȧ,team (e.g. “sports team”)
CHAPTER 36,vḗ∙va!,“May you have...”
CHAPTER 36,su∙bȧ,great / prosperous
CHAPTER 36,auw∙rudh∙dhak,a year
CHAPTER 36,a∙luth auw∙rudh∙dhak,a new year
CHAPTER 36,dhé∙mȧ∙lȧ,Tamil
CHAPTER 36,nath∙thȧ∙lak,a Christmas
CHAPTER 36,væ∙lȧn∙tayin dha∙vȧ∙sak,a Valentine’s day
CHAPTER 36,dha∙vȧ∙sak,a day
CHAPTER 36,pa∙rés∙sȧ∙min,carefully
CHAPTER 36,ga∙mȧ∙nak,a trip / a voyage
CHAPTER 36,sa∙nee∙pȧ vén∙nȧ,get well! / to get well
CHAPTER 36,ik∙mȧ∙nin,quickly
CHAPTER 36,vi∙baa∙gȧ∙yȧ,exam
CHAPTER 36,hoňdhin,well
CHAPTER 36,vi∙vaa∙ha∙yȧ∙tȧ,for the marriage
CHAPTER 36,pæ∙thum,wishes
CHAPTER 37,pa∙dhin∙chi vé∙laa,is/was based (e.g. where one lives)
CHAPTER 37,li∙pi∙nȧ∙yȧ,address
CHAPTER 37,dhu∙rȧ∙dhȧ?,far?
CHAPTER 37,laňgȧ∙dhȧ?,near?
CHAPTER 37,dhu∙rayi,far
CHAPTER 37,dhu∙rȧ nǣ,not far
CHAPTER 37,laňgayi,is nearby
CHAPTER 37,laňgȧ nǣ,is not nearby
CHAPTER 37,kaa∙lȧ∙yȧ∙kȧ∙tȧ,for a while / for some time
CHAPTER 37,maa∙vȧ,me
CHAPTER 37,ma∙thȧ∙kȧ∙dhȧ?,remember? (e.g. “Do you remember?”)
CHAPTER 37,o∙yaa∙vȧ,you
CHAPTER 37,ma∙thȧ∙kayi,remember (e.g. “I remember”)
CHAPTER 37,hoňdhȧ∙tȧ∙mȧ,very well
CHAPTER 37,aa∙ran∙chi,news / updates
CHAPTER 37,é∙yaa∙vȧ,him / her
CHAPTER 37,la∙mȧ∙ya∙tȧ,for the child
CHAPTER 37,la∙mayin∙tȧ,for the children
CHAPTER 37,pauw∙lȧ∙tȧ,for the family
CHAPTER 37,vaa∙ha∙nȧ∙yȧ,vehicle
CHAPTER 37,pauw∙lak,a family
CHAPTER 37,la∙mȧ∙yék,a child
CHAPTER 37,pin∙thoo∙rȧ∙yak,a photo/picture
CHAPTER 37,ék∙kȧ,with
CHAPTER 37,o∙yaath ék∙kȧ,with you
CHAPTER 37,a∙pi dhén∙na∙gé,of us both / both of ours
CHAPTER 37,la∙mȧ∙yȧ∙gé,your child’s / of your child
CHAPTER 37,la∙mayin∙gé,your children’s / of your children
CHAPTER 37,pauw∙lȧ∙gé,your family’s / of your family
CHAPTER 37,is∙sél∙la,before / earlier
CHAPTER 37,ba∙lan∙nȧ∙dhȧ?,Shall (I) look?
CHAPTER 37,kaa∙la nǣ,have/has not eaten
CHAPTER 37,bee∙la,have/has drunk / drink and...
CHAPTER 37,trayi (“try”) kȧ∙rȧ∙la,have/has tried / try and...
CHAPTER 37,hæ∙mȧ é∙kȧ∙mȧ,every thing
CHAPTER 37,hæ∙mȧ é∙kén∙mȧ,of every thing
CHAPTER 37,gan∙nam,I’ll take
CHAPTER 37,æ∙thiyi,is/are enough
CHAPTER 37,æ∙thi vén∙nȧ,to be enough
CHAPTER 37,æth∙thȧ∙tȧ∙ma,really (e.g. “I really can’t”)
CHAPTER 37,kan∙nȧ bǣ,can’t eat
CHAPTER 37,pi∙ri∙la,is/are full
CHAPTER 37,ra∙hayi,is/are tasty
CHAPTER 37,kaa∙lé∙kin,in a while
CHAPTER 37,kǣ∙mak,a meal/dish
CHAPTER 37,ha∙dhȧ∙nȧ hæ∙ti,the way it is made
CHAPTER 37,ki∙yȧ∙la dhé∙nȧ∙va∙dhȧ?,teach?
CHAPTER 37,kǣ∙mȧ∙tȧ,to/for the meal
CHAPTER 38,ham∙bȧ vén∙né,meeting / meet / meets
CHAPTER 38,kȧ∙ran∙nȧ yan∙né,going to do
CHAPTER 38,film (“film”) é∙kak,a film/movie
CHAPTER 38,rés∙tō∙rȧnt (“restaurant”) é∙kȧ∙kȧ∙tȧ,to/for a restaurant
CHAPTER 38,baar (“bar”) é∙kȧ∙kȧ∙tȧ,to/for a bar
CHAPTER 38,klub (“club”) é∙kȧ∙kȧ∙tȧ,to/for a night club
CHAPTER 38,vé∙nȧ,(something/some one) else / another
CHAPTER 38,vé∙nȧ kauw∙dhȧ?,who else?
CHAPTER 38,vé∙nȧ kauw∙ruth,no one else / anyone else
CHAPTER 38,a∙pith ék∙kȧ,with us
CHAPTER 38,kat∙ti∙yak,a group of people
CHAPTER 38,ham∙bȧ vé∙mu,let’s meet
CHAPTER 38,ya∙mu∙dhȧ?,Shall we go?
CHAPTER 38,ya∙mu,let’s go
CHAPTER 38,lǣs∙thi∙dhȧ?,ready? (e.g. “Are you ready?”)
CHAPTER 38,lǣs∙thiyi,(am/are/is) ready
CHAPTER 38,lǣs∙thi nǣ,(am/are/is) not ready
CHAPTER 38,gé∙ni yan∙nȧ,take along! / to take along
CHAPTER 38,a∙pi∙vȧ,us
CHAPTER 38,lift (“lift”) é∙kak,a lift / a free ride
CHAPTER 38,pa∙rak∙kuyi,(am/are/is) late
CHAPTER 38,koyi ha∙ri∙yé∙dhȧ?,which area?
CHAPTER 38,ik∙man kȧ∙ran∙nȧ,hurry up! / to hurry up
CHAPTER 38,thæ∙nak,a place
CHAPTER 38,vi∙nō∙dhȧ vu∙naa∙dhȧ?,enjoyed?
CHAPTER 38,vi∙nō∙dhȧ vu∙naa,enjoyed
CHAPTER 39,mḗ∙sȧ∙yak,a table
CHAPTER 39,buk (“book”) kȧ∙ran∙nȧ,book/reserve! / to book/reserve
CHAPTER 39,mé∙nyu (“menu”) é∙kȧ,menu
CHAPTER 39,saa∙maan∙yȧ∙yén,normally / usually
CHAPTER 39,pō∙shȧn (“portion”) é∙kak,a portion
CHAPTER 39,æ∙thi véyi∙dhȧ?,(will it) be enough?
CHAPTER 39,gḗn∙nȧ,bring! / to bring
CHAPTER 39,dhæ∙nȧ∙tȧ,for now
CHAPTER 39,éch∙chȧ∙rayi,that’s all / that’s it
CHAPTER 39,ō∙dȧ (“order”) kȧ∙ran∙nam,I’ll order
CHAPTER 39,gǣ∙ræp∙pu∙wak,a fork
CHAPTER 39,gǣ∙ræp∙pu,forks
CHAPTER 39,pi∙hi∙yak,a knife
CHAPTER 39,pi∙hi,knives
CHAPTER 39,piňgan,plates
CHAPTER 39,vee∙dhu∙ru,glasses
CHAPTER 39,hæňdhi,spoons
CHAPTER 39,tooth pik (“toothpick”),toothpicks
CHAPTER 39,chop∙stik (“chopstick”),chopsticks
CHAPTER 39,vé∙ji∙tḗ∙ri∙yȧn (“vegetarian”) ké∙nék,a vegetarian
CHAPTER 39,kan∙né,eating / eat / eats
CHAPTER 39,dhaan∙nȧ é∙paa,don’t put
CHAPTER 39,ki∙ri aa∙haa∙rȧ,milk products / dairy
CHAPTER 39,mas maa∙lu,meat & fish
CHAPTER 39,kǣ∙mȧ vȧ∙lȧ∙tȧ,to/for the food
CHAPTER 39,pæ∙ni ra∙ha,sweet
CHAPTER 39,thél,oil
CHAPTER 39,thél thi∙yé∙nȧ kǣ∙mȧ,oily food
CHAPTER 39,sæ∙rȧ kǣ∙mȧ,spicy food
CHAPTER 39,ni∙vi∙la,(is/has) cooled down
CHAPTER 39,mi∙ris,chillies
CHAPTER 39,æ∙lȧr∙ji (“allergy”) é∙kak,an allergy
CHAPTER 39,ba∙tȧr,butter
CHAPTER 39,loo∙nu,onions
CHAPTER 39,su∙dhu loo∙nu,garlic
CHAPTER 39,iňgu∙ru,ginger
CHAPTER 39,gam∙mi∙ris,pepper
CHAPTER 39,lu∙nu,salt
CHAPTER 39,see∙ni,sugar
CHAPTER 39,bi∙lȧ,the bill
CHAPTER 39,gḗ∙nȧ∙va∙dhȧ?,bringing? (e.g. “Are you bringing?”) / bring? (e.g. “Do you bring?”)
CHAPTER 39,kré∙dit kaad (“credit card”) é∙kén,by credit card
CHAPTER 39,gé∙van∙nȧ,pay! / to pay
CHAPTER 39,ma∙gé gaa∙né,on my account (e.g. “It’s my treat”)
CHAPTER 39,tip (“tip”) é∙kak,a tip
CHAPTER 39,thi∙yan∙nȧ∙dhȧ?,Shall (I) leave/place (a thing)? (e.g. “Shall I leave a tip?”)
CHAPTER 39,tip (“tip”) é∙kȧ∙tȧ,for the tip
CHAPTER 39,mén∙nȧ,here you go / here it is
CHAPTER 39,thi∙yaa gan∙nȧ,keep! / to keep
CHAPTER 40,na∙vȧ∙thin∙nȧ thæ∙nak,a place to stay
CHAPTER 40,na∙vȧ∙thin∙nȧ,stop moving! / to stop moving
CHAPTER 40,gést hauws (“guest house”) é∙kak,a guest house
CHAPTER 40,hō∙tȧ∙lȧ∙yak,a hotel
CHAPTER 40,kaa∙mȧ∙rȧ∙yak,a room
CHAPTER 40,kaa∙mȧ∙rȧ,rooms
CHAPTER 40,kaa∙mȧ∙rȧ∙yȧ∙kȧ∙tȧ,to/for a room
CHAPTER 40,vé∙nȧ kaa∙mȧ∙rȧ∙yak,a different room
CHAPTER 40,u∙nu va∙thu∙rȧ,hot water
CHAPTER 40,u∙nu,hot / warm
CHAPTER 40,si∙gȧ∙rȧt,cigarettes
CHAPTER 40,dhum,smoke
CHAPTER 40,gaňdhȧ,odour
CHAPTER 40,gaňdhȧ næ∙thi,odourless
CHAPTER 40,æňdhak,a bed
CHAPTER 40,væ∙di∙pu∙rȧ,an extra
CHAPTER 40,kot∙tȧ,pillows
CHAPTER 40,thu∙waa∙yȧ∙val,towels
CHAPTER 40,sa∙ban,soap
CHAPTER 40,ma∙dhu∙ru dhæ∙lak,a mosquito net
CHAPTER 40,dhæ∙lak,a net
CHAPTER 40,ma∙dhu∙ru∙wō,mosquitos
CHAPTER 40,hoo∙no,geckos
CHAPTER 40,ma∙ku∙lu∙wō,spiders
CHAPTER 40,kæ∙rȧ∙poth∙thō,cockroaches
CHAPTER 40,po∙di sath∙thu,small insects/creatures
CHAPTER 40,ki∙lu∙tuyi,is dirty/unclean
CHAPTER 40,æ∙thi∙ri∙li,sheets
CHAPTER 40,æňdhȧ æ∙thi∙ri∙li,bedsheets
CHAPTER 40,kot∙tȧ u∙ru,pillow cases
CHAPTER 40,po∙rȧ∙vȧ∙nȧ ré∙dhi,blankets
CHAPTER 40,ré∙dhi,cloth
CHAPTER 40,ḗ see (“AC”) é∙kȧ,air conditioner
CHAPTER 41,a∙tha∙rȧ∙mang vé∙laa,(am/are/is) lost (a person) (e.g. “I am lost”)
CHAPTER 41,paa∙rȧ,road
CHAPTER 41,væ∙rȧ∙dhi∙la,has mistaken
CHAPTER 41,ha∙ri∙yȧ,area
CHAPTER 41,is∙pi∙ri∙thaa∙lȧ∙yȧ,hospital
CHAPTER 41,bas hōlt (“bus halt”) é∙kȧ,bus stop/halt
CHAPTER 41,tauw∙mȧ,city center / town
CHAPTER 41,han∙dhi∙yȧ,intersection / junction
CHAPTER 41,myu∙si∙yȧm (“museum”) é∙kȧ,museum
CHAPTER 41,po∙lis∙si∙yȧ,police
CHAPTER 41,su∙pȧr∙maa∙kȧt (“supermarket”) é∙kȧ,supermarket
CHAPTER 41,kōch∙chi stḗ∙shȧ∙mȧ,train station
CHAPTER 41,sath∙thu vath∙thȧ,zoo
CHAPTER 41,ya∙nȧ hæ∙ti,way to go
CHAPTER 41,hæ∙ti,way / manner
CHAPTER 41,pén∙nan∙nȧ,show! / to show
CHAPTER 41,hæ∙rén∙nȧ,turn! / to turn
CHAPTER 41,dha∙ku∙nȧ∙tȧ,to the right
CHAPTER 41,hæ∙rén∙nȧ é∙paa,don’t turn!
CHAPTER 41,va∙mȧ∙tȧ,to the left
CHAPTER 41,aa∙pa∙hu,back (e.g. “turn back”) / again (e.g. “say again”)
CHAPTER 41,ké∙lin,straight
CHAPTER 41,ké∙lin∙mȧ,straight all the way
CHAPTER 41,pæth∙thé,on the side of
CHAPTER 41,dha∙ku∙nu pæth∙thé,on the right side
CHAPTER 41,vam pæth∙thé,on the left side
CHAPTER 41,is∙sȧ∙ra∙hin,in front of
CHAPTER 41,pi∙ti∙pas∙sé,behind
CHAPTER 41,é∙haa,beyond
CHAPTER 41,é∙li∙yé,outside
CHAPTER 41,thæ∙nḗ,at the place
CHAPTER 41,æ∙thul vé∙nȧ thæ∙nḗ,at the entrace
CHAPTER 41,thæ∙nȧ,place
CHAPTER 41,æ∙thul vé∙nȧ thæ∙nȧ,entrance
CHAPTER 41,é∙li∙yȧ∙tȧ ya∙nȧ thæ∙nḗ,at the exit
CHAPTER 41,é∙li∙yȧ∙tȧ ya∙nȧ thæ∙nȧ,exit
CHAPTER 42,tæk∙si∙yak,a taxi
CHAPTER 42,three wee∙lȧr (“three wheeler”) é∙kak,a tuk tuk / three-wheeler
CHAPTER 42,gaa∙nȧ,price / rate
CHAPTER 42,vǣ∙diyi,is too much / is more
CHAPTER 42,mee∙tȧ∙rȧ∙yak,a meter
CHAPTER 42,mee∙tȧ∙rȧ∙yȧ,meter
CHAPTER 42,ha∙ri∙yȧ∙tȧ,to/for the area / correctly
CHAPTER 42,gi∙yaa∙mȧ,Once (you) go
CHAPTER 42,pén∙nan∙nam,(I’ll) show
CHAPTER 42,hé∙min,slowly
CHAPTER 42,ba∙laa∙gé∙nȧ!,watch out!
CHAPTER 42,væ∙rȧ∙dhi,wrong
CHAPTER XX,na∙vath∙than∙nȧ,stop (someone/something)! / to stop (someone/something)
CHAPTER 42,é∙nȧ∙kan,till (someone/it) comes
CHAPTER 42,i∙thu∙ru sal∙li,change/balance money
CHAPTER 42,sal∙li,money
CHAPTER 42,é∙yaa∙pōt (“airport”) é∙kȧ,airport
CHAPTER 42,ee∙laňgȧ,next
CHAPTER 42,an∙thi∙mȧ,next
CHAPTER 42,kōch∙chi∙yȧ,train
CHAPTER 42,flayit (“flight”) é∙kȧ,flight
CHAPTER 42,vi∙thȧ∙rak,only
CHAPTER 42,yan∙nayi én∙nayi,to go and come
CHAPTER 42,næ∙thi vé∙laa,(has/have) got lost (a thing) (e.g. “It has got lost”)
CHAPTER 42,ho∙yaa gan∙nȧ,find! / to find
CHAPTER 42,ho∙yaa gan∙nȧ bǣ,can’t find
CHAPTER 42,mis (“miss”) wu∙naa,missed (a thing) (e.g. “It has got lost”)
CHAPTER 42,iňdhȧ gan∙nȧ,sit! / to sit
CHAPTER 42,toyi∙lȧt (“toilet”) é∙kȧ∙tȧ,to the toilet
CHAPTER 43,paa∙vich∙chi kȧ∙ran∙nȧ,use! / to use
CHAPTER 43,vayi∙fayi (“WIFI”),WIFI
CHAPTER 43,vædȧ kȧ∙rȧ∙nȧ∙va,working (e.g. “I am working”) / work / works (e.g. “I work”)
CHAPTER 43,vædȧ kȧ∙ran∙né nǣ,not working (e.g. “I am not working”) / don’t/doesn’t work (e.g. “I don’t work”)
CHAPTER 43,sim kaad (“SIM card”) é∙kak,a sim card
CHAPTER 43,dḗ∙ta plǣn (“data plan”),data plan
CHAPTER 43,ree∙chaaj (“recharge”) é∙kak,a recharge / credit top-up
CHAPTER 43,mo∙bayil (“mobile”) é∙kḗ,of the mobile phone / mobile phone’s
CHAPTER 43,chaaj (“charge”) é∙kȧ,battery charge
CHAPTER 43,i∙vȧ∙rayi,is/are over
CHAPTER 43,kré∙dit (“credit”),credit
CHAPTER 43,chaaj (“charge”) kȧ∙ran∙nȧ,charge! / to charge
CHAPTER 43,fōn (“phone”) é∙kȧ∙tȧ,to/for the phone
CHAPTER 43,chaa∙jȧr (“charger”) é∙kak,a charger
CHAPTER 43,kōl (“call”) é∙kak,a call
CHAPTER 43,nom∙bȧ∙rȧ∙yȧ,a number
CHAPTER 44,do∙lȧr,dollars
CHAPTER 44,maa∙ru kȧ∙rȧ∙gan∙nȧ,get (it) exchanged! / to get (it) exchanged
CHAPTER 44,rḗt (“rate”) é∙kȧ,rate (e.g. “exchange rate”)
CHAPTER 44,yoo∙rōs (“euros”),Euros
CHAPTER 44,saap∙pu∙wȧ,store
CHAPTER 44,saap∙pu∙wȧ∙tȧ,to/for the store
CHAPTER 44,æňdhum,clothes
CHAPTER 44,ka∙dḗ,grocery store
CHAPTER 44,ran aa∙bȧ∙rȧ∙nȧ,jewelry
CHAPTER 44,maa∙kȧt (“market”) é∙kȧ,market
CHAPTER 44,sho∙ping sén∙tȧr (“shopping center”) é∙kȧ,shopping center
CHAPTER 44,tu∙wȧ∙rist (“tourist”) saap∙pu∙wȧ,souvenir store
CHAPTER 44,vi∙ku∙nȧ∙nȧ thæ∙nak,a place that sells
CHAPTER 44,saa∙ri,sarees
CHAPTER 44,ka∙mi∙sȧ,shirt
CHAPTER 44,sa∙path∙thu,shoes
CHAPTER 44,ya∙tȧ æňdhum,underwear
CHAPTER 44,ya∙tȧ,under
CHAPTER 44,si∙thi∙yam,maps
CHAPTER 44,dik∙shȧ∙nȧ∙ri (“dictionary”),dictionaries
CHAPTER 44,ki∙yȧ∙la dhé∙nȧ poth,books that teach
CHAPTER 44,sil∙lȧ∙rȧ ba∙du,grocery items
CHAPTER 44,sil∙lȧ∙rȧ,grocery
CHAPTER 44,ba∙du,items
CHAPTER 44,mæ∙nik,gems
CHAPTER 44,rath∙thȧ∙ran ba∙du,gold items
CHAPTER 44,maa∙lȧ,necklaces
CHAPTER 44,mu∙dhu,rings
CHAPTER 44,bé∙héth,medicine
CHAPTER 44,aa∙yur∙vḗ∙dhȧ,ayurvedic
CHAPTER 44,plaas∙tȧr (“plaster”),plaster / Band- Aids
CHAPTER 44,san kreem (“sun cream”),sun block / sun screen
CHAPTER 44,vi∙tȧ∙min,vitamins
CHAPTER 44,su∙vȧ∙ni∙yȧr (“souvenir”) ba∙du,souvenirs
CHAPTER 44,ba∙thik æňdhum,batik clothes
CHAPTER 44,ath∙kam,handicrafts
CHAPTER 44,lee ba∙du,wooden items
CHAPTER 44,lee,wood / wooden
CHAPTER 44,ki∙lō (“kilo”) é∙kak,a kilogram
CHAPTER 44,grǣm (“gram”) é∙kak,a gram
CHAPTER 44,raath∙thal é∙kak,a pound
CHAPTER 44,awuns é∙kak,an ounce
CHAPTER 44,lee∙tȧr é∙kak,a liter
CHAPTER 44,gæ∙lum é∙kak,a gallon
CHAPTER 44,mee∙tȧr é∙kak,a meter
CHAPTER 44,a∙di é∙kak,a foot
CHAPTER 44,a∙du∙mȧ,lowest
CHAPTER 44,a∙du kȧ∙rȧ∙la,(has/have) reduced / lessened / lowered (e.g. “He has reduced the price”) / reduce and...
CHAPTER 44,laa∙bȧ,cheap / inexpensive
CHAPTER 44,væ∙dȧ kȧ∙ran∙né,working / work / works
CHAPTER 44,ka∙mak nædh∙dhȧ?,is it ok?
CHAPTER 44,dhæ∙kȧ∙la nǣ,(has/have) not seen
CHAPTER 44,paa∙tin,in (a specific) color
CHAPTER 44,laa∙bayi,is/are cheap
CHAPTER 44,ma∙dhiyi,is/are not enough
CHAPTER 44,ni∙kan,just (e.g. “I’m just looking”) / no reason
CHAPTER 44,vi∙thȧ∙rayi,that’s all / only that
CHAPTER 44,kæ∙di∙la,(is/has) broken
CHAPTER 44,do∙lȧr (“dollar”) vȧ∙lin,in dollars
CHAPTER 44,yoo∙rōs (“euros”) vȧ∙lin,in Euros
CHAPTER 44,ru∙pi∙yal vȧ∙lin,in rupees
CHAPTER 44,ru∙pi∙yal,rupees
CHAPTER 44,bi∙lak,a bill/invoice
CHAPTER 44,ri∙seet∙tu∙wak,a receipt
CHAPTER 44,ra∙tȧ∙tȧ,to/for the country
CHAPTER 44,ya∙van∙nȧ,send/deliver! / to send/deliver
CHAPTER 45,vé∙laa∙vȧ,time (e.g. “What time is it?”)
CHAPTER 45,pén∙nȧ∙nȧ∙va∙dhȧ?,showing? (e.g. “Are you showing?”) / show? (e.g. “Do you show?”)
CHAPTER 45,é∙kayi,is one (e.g. “It’s one o’ clock”)
CHAPTER 45,dhé∙kayi,is two (e.g. “It’s two o’ clock”)
CHAPTER 45,thu∙nayi,is three (e.g. “It’s three o’ clock”)
CHAPTER 45,ha∙thȧ∙rayi,is four (e.g. “It’s four o’ clock”)
CHAPTER 45,pa∙hayi,is five (e.g. “It’s five o’ clock”)
CHAPTER 45,ha∙yayi,is six (e.g. “It’s six o’ clock”)
CHAPTER 45,ha∙thayi,is seven (e.g. “It’s seven o’ clock”)
CHAPTER 45,a∙tayi,is eight (e.g. “It’s eight o’ clock”)
CHAPTER 45,na∙mȧ∙yayi,is nine (e.g. “It’s nine o’ clock”)
CHAPTER 45,dha∙ha∙yayi,is ten (e.g. “It’s ten o’ clock”)
CHAPTER 45,é∙ko∙la∙hayi,is eleven (e.g. “It’s eleven o’ clock”)
CHAPTER 45,dho∙la∙hayi,is twelve (e.g. “It’s twelve o’ clock”)
CHAPTER 45,é∙kȧ∙tȧ,at one (e.g. “At one o’ clock”)
CHAPTER 45,dhé∙kȧ∙tȧ,at two (e.g. “At two o’ clock”)
CHAPTER 45,thu∙nȧ∙tȧ,at three (e.g. “At three o’ clock”)
CHAPTER 45,ha∙thȧ∙rȧ∙tȧ,at four (e.g. “At four o’ clock”)
CHAPTER 45,pa∙ha∙tȧ,at five (e.g. “At five o’ clock”)
CHAPTER 45,ha∙yȧ∙tȧ,at six (e.g. “At six o’ clock”)
